15654:1749,5767,731,346,3756,8511,1600,229,3680,8283
15666:3,4,6,8,10,11,13,14,15,17
15671:3,4,6,8,10,11,13,14,15,17
15690:3,4,6,8,10,11,13,14,15,17
15715:3,4,6,8,10,11,13,14,15,17
15724:11888,1511,4904,1603,490,1196,1332,3101,861,1140
15725:3,4,6,8,10,11,13,14,15,17
15737:13660,5545,6552,15157,4671,5512,4012,5794,5254,9790
15752:1102,518,1752,4497,654,302,1786,8457,5658,736
15760:151,2535,7477,7059,578,7477,578,2535,7059,493
15773:2669,9635,12360,5000,4456,2233,5119,4904,11459,6894
15774:7843,7989,13660,11535,15507,8860,1740,2614,2634,11718
15782:3,4,6,8,10,11,13,14,15,17
15794:3,4,6,8,10,11,13,14,15,17
15809:3,4,6,8,10,11,13,14,15,17
15835:3,4,6,8,10,11,13,14,15,17
15857:5602,15535,14700,2193,8089,6535,8660,9790,902,14892
15858:3,4,6,8,10,11,13,14,15,17
15860:719,463,9417,661,2103,2318,4873,1326,14593,7711
15866:1196,861,486,1140,616,430,483,542,510,1511
15882:2976,4194,6837,6824,2655,4113,2369,4967,2765,8881
15889:13049,10541,7160,14793,4368,3376,5111,7422,4568,4589
15890:654,58,302,239,616,162,84,190,354,542
15908:3,4,6,8,10,11,13,14,15,17
15914:17480,1578,4834,15914,1983,5575,1511,3162,1624,1987
15917:354,736,654,654,726,1102,837,554,518,354
15918:10686,13522,9850,16597,4374,8462,9929,10785,4333,4423
15935:5237,7802,3517,7806,10859,6923,4106,4422,2361,6157
15940:3,4,6,8,10,11,13,14,15,17
15950:7180,14593,8860,698,9783,12254,11255,14147,6097,8733
15963:1684,13988,2668,616,564,736,302,650,7624,654
15977:5655,2359,1772,3235,2266,3249,1744,20881,2750,9106
15988:12022,3,4,6,8,10,11,13,14,15
15999:2831,4592,3313,9347,12023,4697,8056,15961,8398,2538
16008:7560,12217,3638,2983,8056,6837,2998,3646,4385,6812
16017:18030,3368,13049,8586,2204,2904,5904,5111,4239,7901
16020:3,4,6,8,10,11,13,14,15,17
16021:3,4,6,8,10,11,13,14,15,17
16043:13501,2024,12471,9080,2369,2698,4932,13194,17071,9043
16062:3,4,6,8,10,11,13,14,15,17
16065:654,2361,2976,302,654,616,6943,743,4904,10040
16074:3,4,6,8,10,11,13,14,15,17
16088:14761,1693,1511,3774,3563,1573,3101,1578,1305,5746
16093:692,7910,8902,24568,861,10369,3431,2233,1511,1424
16097:3,4,6,8,10,11,13,14,15,17
16099:3,4,6,8,10,11,13,14,15,17
16112:654,616,1102,354,650,542,861,518,564,5553
16113:654,616,6535,302,1213,84,2552,861,7932,5286
16122:302,654,58,84,616,29,354,1102,138,301
16132:4873,14892,2685,2944,3476,2414,7048,12202,23867,13194
16137:3,4,6,8,10,11,13,14,15,17
16141:8150,4181,2181,3261,2789,3144,4106,2172,1393,11459
16151:654,654,1535,5420,5602,1102,8665,301,8130,5925
16167:5767,3867,780,1508,4190,5860,1405,3103,16404,5000
16169:3,4,6,8,10,11,13,14,15,17
16185:6007,8052,6281,7508,4047,12811,5462,6445,6143,6548
16186:3,4,6,8,10,11,13,14,15,17
16187:12118,2778,4194,3789,7910,6824,10369,5117,5150,7409
16192:3,4,6,8,10,11,13,14,15,17
16217:6097,6678,5557,11834,7711,8860,14754,17071,7917,10834
16231:719,463,9417,661,2103,2318,4873,1326,14593,7711
16233:1213,2687,4181,12133,3234,2233,633,12389,2430,837
16234:5488,9874,11255,8733,5557,14593,9024,14593,7838,9783
16235:3,4,6,8,10,11,13,14,15,17
16238:3,4,6,8,10,11,13,14,15,17
16256:3,4,6,8,10,11,13,14,15,17
16269:1102,654,861,859,1196,1558,1403,1804,788,1535
16277:654,616,302,84,861,162,289,1102,542,138
16287:3,4,6,8,10,11,13,14,15,17
16292:3,4,6,8,10,11,13,14,15,17
16297:3,4,6,8,10,11,13,14,15,17
16301:3,4,6,8,10,11,13,14,15,17
16302:646,780,5767,449,1744,3476,2464,2609,826,5000
16305:3101,1102,654,2687,861,859,1196,1558,1403,6862
16309:2669,226,654,1535,301,3429,138,5000,542,1462
16329:2193,902,616,1405,1102,564,554,542,787,2030
16330:6675,6675,1509,5820,3313,11035,4068,654,861,11053
16335:654,616,302,84,861,162,289,1102,542,8462
16337:3,4,6,8,10,11,13,14,15,17
16338:3,4,6,8,10,11,13,14,15,17
16352:7477,19197,11625,946,2083,3646,5407,2484,3867,2433
16380:3,4,6,8,10,11,13,14,15,17
16388:3,4,6,8,10,11,13,14,15,17
16411:840,5111,8069,14793,13049,10541,3196,379,1069,7160
16422:3,4,6,8,10,11,13,14,15,17
16447:2717,354,736,654,1102,518,15337,8066,3855,302
16449:3,4,6,8,10,11,13,14,15,17
16465:8986,5346,3638,5182,3476,7178,7048,2266,2733,2121
16467:3429,9929,7312,3407,3431,4326,4772,15869,19188,4708
16474:1102,18030,10466,861,9594,1476,736,1196,902,4414
16493:3,4,6,8,10,11,13,14,15,17
16495:3,4,6,8,10,11,13,14,15,17
16515:22689,8511,7211,14174,16286,22689,11718,10511,12471,6733
16522:866,7194,354,131,1995,1728,289,2955,245,2115
16524:3,4,6,8,10,11,13,14,15,17
16525:1684,13988,2668,7624,698,4210,17480,4032,17567,14554
16530:4268,6210,4292,2557,30286,15914,15914,3313,2980,3233
16531:3,4,6,8,10,11,13,14,15,17
16532:3,4,6,8,10,11,13,14,15,17
16552:3,4,6,8,10,11,13,14,15,17
16553:899,1187,1187,2162,2162,13458,875,7292,10244,12872
16554:5582,8016,8873,3989,4444,5699,2014,12202,10985,14554
16558:3,4,6,8,10,11,13,14,15,17
16568:3,4,6,8,10,11,13,14,15,17
16628:692,2233,1845,3163,7210,784,4113,2843,3313,4422
16639:14226,7180,7994,9783,11255,14593,15442,13567,8733,10020
16640:302,654,654,861,2302,58,84,736,616,650
16641:131,559,327,563,1382,1987,656,755,4697,947
16642:11467,9531,4478,7711,6097,7838,14754,8066,5738,4856
16643:5287,5119,10369,19421,5517,8150,14809,30286,15861,6527
16666:3,4,6,8,10,11,13,14,15,17
16667:15507,14761,19152,13065,18756,14152,12861,12066,13241,14314
16674:518,84,17567,1102,101,1102,616,654,289,787
16679:3,4,6,8,10,11,13,14,15,17
16710:3,4,6,8,10,11,13,14,15,17
16714:616,564,736,1374,3297,302,1772,650,654,3867
16775:3,4,6,8,10,11,13,14,15,17
16776:354,736,654,1102,518,3855,302,364,3476,554
16796:3,4,6,8,10,11,13,14,15,17
16799:4741,9902,12442,6340,2597,4534,4880,4071,4421,5337
16812:14226,11255,13567,10020,11664,16188,4372,16956,10752,12254
16815:2543,19152,4671,8867,19152,14259,9594,12861,8772,9435
16833:3,4,6,8,10,11,13,14,15,17
16838:3,4,6,8,10,11,13,14,15,17
16839:654,616,1102,354,650,542,861,1405,4333,518
16858:3,4,6,8,10,11,13,14,15,17
16859:3,4,6,8,10,11,13,14,15,17
16860:3,4,6,8,10,11,13,14,15,17
16878:654,7194,861,2583,736,650,1995,1728,1099,902
16887:13522,8902,944,3855,4257,5731,7166,1424,4834,18420
16890:1471,1276,690,901,1382,2172,1405,1009,1046,1595
16891:3,4,6,8,10,11,13,14,15,17
16896:262,780,3423,731,3137,7211,1511,5767,3484,500
16898:3,4,6,8,10,11,13,14,15,17
16918:3,4,6,8,10,11,13,14,15,17
16926:6759,289,554,542,554,2166,902,654,518,861
16929:3,4,6,8,10,11,13,14,15,17
16945:3,4,6,8,10,11,13,14,15,17
16954:1086,2268,518,1951,8462,84,302,654,654,861
16961:3,4,6,8,10,11,13,14,15,17
16972:3,4,6,8,10,11,13,14,15,17
16980:12861,15535,9435,5975,4223,4292,6824,10020,13302,14809
16983:654,861,4027,2626,736,650,1476,3249,1213,902
16993:3,4,6,8,10,11,13,14,15,17
17006:654,616,302,84,861,5634,13975,162,3638,289
17007:302,654,58,84,616,29,1762,354,1102,138
17008:2233,4499,3250,9572,9347,4364,5000,7210,4113,5567
17020:3,4,6,8,10,11,13,14,15,17
17034:866,5655,4880,2115,18062,15337,15182,14147,17015,654
17053:17567,14554,14961,15484,17480,14892,15182,15583,3,4
17056:1578,14700,2233,10686,2172,9452,8150,11459,4171,1009
17074:3,4,6,8,10,11,13,14,15,17
17079:1804,1511,11153,2254,2060,1683,6837,4174,4374,2024
17097:3,4,6,8,10,11,13,14,15,17
17099:654,861,736,650,616,15583,6675,11888,4904,902
17115:4357,12876,3976,14147,18892,9203,9979,7422,9853,12776
17116:3,4,6,8,10,11,13,14,15,17
17117:7642,7006,6582,3864,11146,4210,6527,5767,6793,13049
17118:289,554,4592,518,861,902,1511,2030,302,564
17147:2570,18449,848,964,2675,3213,1039,7006,2880,2302
17154:3,4,6,8,10,11,13,14,15,17
17158:3,4,6,8,10,11,13,14,15,17
17159:3736,7869,4181,5582,10686,4204,3313,3101,3632,2831
17164:4194,7672,14784,13620,6824,8870,8457,4048,4148,8283
17165:7843,7989,13660,11535,15507,11718,5553,8187,8011,10310
17178:3,4,6,8,10,11,13,14,15,17
17191:3,4,6,8,10,11,13,14,15,17
17193:11146,16776,12202,9850,2375,9332,4798,18756,5320,4604
17195:486,490,861,3429,7841,510,554,542,616,902
17208:3,4,6,8,10,11,13,14,15,17
17241:2588,6243,1796,6849,5268,4275,9077,646,10071,5078
17243:226,138,1462,1535,1023,736,84,101,654,901
17251:3,4,6,8,10,11,13,14,15,17
17254:3,4,6,8,10,11,13,14,15,17
17266:1875,1065,3506,710,1002,4798,4513,14955,1256,1951
17267:3,4,6,8,10,11,13,14,15,17
17272:3,4,6,8,10,11,13,14,15,17
17278:13049,10541,14793,14793,10834,10541,8276,13049,8167,7457
17279:3,4,6,8,10,11,13,14,15,17
17285:3,4,6,8,10,11,13,14,15,17
17297:3,4,6,8,10,11,13,14,15,17
17328:616,4996,7966,5268,564,736,9929,1299,302,3638
17358:1213,2687,4181,633,12389,2430,6765,7910,788,510
17363:289,554,2369,354,9929,518,861,902,12133,131
17378:3,4,6,8,10,11,13,14,15,17
17412:3,4,6,8,10,11,13,14,15,17
17415:10012,954,10141,4181,3795,7075,4707,2369,1239,1393
17418:3,4,6,8,10,11,13,14,15,17
17426:3,4,6,8,10,11,13,14,15,17
17440:3,4,6,8,10,11,13,14,15,17
17448:3,4,6,8,10,11,13,14,15,17
17461:3,4,6,8,10,11,13,14,15,17
17473:3,4,6,8,10,11,13,14,15,17
17474:6906,670,6901,2480,4740,2275,5550,890,10163,12023
17475:654,616,302,302,654,84,861,162,58,84
17477:15337,10039,866,3568,5097,10039,616,3789,7910,564
17484:3,4,6,8,10,11,13,14,15,17
17492:302,654,1794,58,84,616,29,11146,1578,9080
17498:3,4,6,8,10,11,13,14,15,17
17499:3,4,6,8,10,11,13,14,15,17
17513:616,564,736,302,650,654,84,542,138,518
17522:13838,17015,18756,8660,11035,12776,20330,30286,21735,22606
17528:542,554,902,654,364,483,616,101,518,29
17530:367,1820,624,6996,3599,6824,10474,2158,6820,7491
17547:3,4,6,8,10,11,13,14,15,17
17549:3,4,6,8,10,11,13,14,15,17
17551:2140,13917,12776,5119,9902,13384,16956,4442,2966,12776
17556:3,4,6,8,10,11,13,14,15,17
17562:3,4,6,8,10,11,13,14,15,17
17576:11488,13341,13660,3,4,6,8,10,11,13
17579:3,4,6,8,10,11,13,14,15,17
17591:3,4,6,8,10,11,13,14,15,17
17592:1400,5480,9417,7711,1528,12254,3698,2685,8860,5738
17606:7457,19197,3172,4755,6434,10041,154,11039,4328,9916
17620:3,4,6,8,10,11,13,14,15,17
17624:518,84,302,654,1102,58,84,101,616,29
17625:13341,5975,8772,6097,5975,8867,19152,9435,2275,3034
17626:6849,5268,9077,10071,5078,1155,2831,1462,1451,3389
17642:3,4,6,8,10,11,13,14,15,17
17653:3,4,6,8,10,11,13,14,15,17
17671:3,4,6,8,10,11,13,14,15,17
17688:3915,10267,6552,5557,9531,5480,4873,13660,7711,861
17689:518,84,3563,1102,101,23867,13975,11044,1772,616
17695:3,4,6,8,10,11,13,14,15,17
17716:3,4,6,8,10,11,13,14,15,17
17731:3,4,6,8,10,11,13,14,15,17
17749:15861,20195,6397,9853,4068,9572,12202,5731,7194,8457
17753:224,226,138,11459,1462,1535,7573,1023,289,736
17779:302,654,58,84,616,29,354,1102,138,301
17792:3,4,6,8,10,11,13,14,15,17
17798:3,4,6,8,10,11,13,14,15,17
17810:9594,12861,8772,7468,19152,5512,8867,7622,9435,11404
17812:4499,13060,947,1410,119,2200,967,1023,364,1987
17813:18704,2121,7821,12625,11053,18704,14085,15743,7471,2266
17831:3,4,6,8,10,11,13,14,15,17
17844:1820,3599,6824,10474,5857,12133,11861,10859,12471,1951
17863:3,4,6,8,10,11,13,14,15,17
17867:3,4,6,8,10,11,13,14,15,17
17869:9417,3153,5023,984,661,463,7711,1013,4873,14226
17890:3,4,6,8,10,11,13,14,15,17
17897:4904,13241,861,1403,1168,1511,4522,2018,4414,2172
17905:5821,10707,23867,7317,7874,9635,10295,4707,10491,12389
17919:3,4,6,8,10,11,13,14,15,17
17921:23581,20288,3,4,6,8,10,11,13,14
17922:12202,4368,10141,10295,4354,5985,1003,12625,2956,1624
17925:3,4,6,8,10,11,13,14,15,17
17926:3,4,6,8,10,11,13,14,15,17
17936:3,4,6,8,10,11,13,14,15,17
17937:3,4,6,8,10,11,13,14,15,17
17972:3,4,6,8,10,11,13,14,15,17
17974:3,4,6,8,10,11,13,14,15,17
17993:10012,6862,5602,5610,7932,4628,6923,2868,1772,14761
18005:3,4,6,8,10,11,13,14,15,17
18030:1102,518,654,302,736,301,354,138,101,162
18039:2193,902,7672,616,616,1405,1102,564,554,564
18042:7132,3162,1125,1023,7578,6527,1435,889,18593,1825
18046:3,4,6,8,10,11,13,14,15,17
18068:3,4,6,8,10,11,13,14,15,17
18070:2696,2403,1827,2714,1524,3207,3506,4354,10369,4292
18089:3,4,6,8,10,11,13,14,15,17
18090:3,4,6,8,10,11,13,14,15,17
18101:1002,4268,5699,1065,2531,1165,2640,1256,13917,2028
18123:866,654,5465,787,1102,546,736,947,2139,1995
18127:3,4,6,8,10,11,13,14,15,17
18133:8902,10914,15398,7672,8881,7556,12634,18124,7910,8150
18146:3,4,6,8,10,11,13,14,15,17
18147:302,654,1187,58,84,616,29,2162,354,1102
18163:837,5025,2739,1089,1567,3313,3897,966,1393,12632
18165:18903,18062,3,4,6,8,10,11,13,14
18166:861,15,654,58,3313,302,518,29,8457,616
18182:3,4,6,8,10,11,13,14,15,17
18186:10713,302,11035,654,1187,654,7194,4420,861,2162
18187:3,4,6,8,10,11,13,14,15,17
18195:3,4,6,8,10,11,13,14,15,17
18200:3309,6824,16217,3054,4907,6496,8283,4106,4422,2980
18204:3,4,6,8,10,11,13,14,15,17
18208:19152,14259,15535,14174,14152,13544,3,4,6,8
18209:3,4,6,8,10,11,13,14,15,17
18211:1102,5929,518,11146,4133,2831,3407,2950,654,302
18212:4907,1405,1014,12066,4499,2115,1287,1535,511,967
18261:3,4,6,8,10,11,13,14,15,17
18272:3,4,6,8,10,11,13,14,15,17
18273:16286,16404,3,4,6,8,10,11,13,14
18284:654,616,12066,302,8095,84,766,861,1413,5119
18306:10455,7800,902,9480,13458,24296,8986,10040,15705,5702
18311:11718,3819,6824,14174,2527,10511,16404,2379,7228,12471
18316:3,4,6,8,10,11,13,14,15,17
18322:4755,1712,4825,10041,3107,2880,4568,5624,7831,3172
18334:3,4,6,8,10,11,13,14,15,17
18337:654,616,302,84,861,162,289,1102,542,138
18360:1044,226,9347,22606,138,7624,1462,1535,5117,1957
18365:3,4,6,8,10,11,13,14,15,17
18384:2669,5000,2233,650,1245,18593,354,245,3730,2018
18392:381,9916,8055,6007,8150,4643,13302,230,8115,22889
18394:3,4,6,8,10,11,13,14,15,17
18404:12023,14174,9337,5268,8100,10713,13065,13838,16404,13241
18405:1542,7457,4696,1256,7228,371,1340,379,3618,6315
18411:14152,7132,15507,5413,7006,11535,12750,7360,8056,5023
18416:3,4,6,8,10,11,13,14,15,17
18417:6477,654,302,58,654,8095,302,16676,58,84
18433:3,4,6,8,10,11,13,14,15,17
18491:3,4,6,8,10,11,13,14,15,17
18496:3,4,6,8,10,11,13,14,15,17
18505:4091,4721,7010,4223,18030,3493,6836,5462,9146,4834
18510:654,861,302,542,239,510,322,2030,1476,1511
18525:3,4,6,8,10,11,13,14,15,17
18545:5582,8873,4444,12202,10985,14554,7573,9598,13917,5150
18561:381,9916,8055,6007,8150,4643,13302,230,8115,22889
18571:223,8011,967,13838,4664,2698,14892,12066,5689,2557
18616:302,654,58,84,616,29,7989,9311,354,1102
18639:3,4,6,8,10,11,13,14,15,17
18648:3,4,6,8,10,11,13,14,15,17
18657:3,4,6,8,10,11,13,14,15,17
18663:15914,6862,15720,7514,10012,8056,8100,10713,13302,30286
18666:616,564,736,302,650,654,84,542,138,518
18686:6315,8867,8860,4547,1740,4513,2614,2634,4394,14226
18690:4889,1397,2543,9054,7926,8867,9127,19152,6311,1131
18697:3,4,6,8,10,11,13,14,15,17
18698:3,4,6,8,10,11,13,14,15,17
18707:3,4,6,8,10,11,13,14,15,17
18709:7231,1405,6063,2181,2193,6397,7910,2658,9332,2024
18711:3,4,6,8,10,11,13,14,15,17
18712:3,4,6,8,10,11,13,14,15,17
18713:3,4,6,8,10,11,13,14,15,17
18766:654,616,1102,354,650,542,861,518,564,2618
18810:654,616,8746,302,7166,654,861,6943,84,654
18815:5699,19197,5119,5633,9080,13726,5471,6207,8069,13523
18823:14018,9598,8983,8056,13988,23503,30286,5849,10466,11351
18827:8770,5337,5550,8167,13060,4394,6088,7146,14961,22093
18836:5767,3137,3516,1097,6759,4048,10071,5286,14174,1749
18845:15337,3867,288,1374,1549,5182,4996,530,3313,1086
18852:3,4,6,8,10,11,13,14,15,17
18885:3,4,6,8,10,11,13,14,15,17
18887:3,4,6,8,10,11,13,14,15,17
18901:302,654,486,490,58,84,1511,616,596,861
18944:3,4,6,8,10,11,13,14,15,17
18965:3,4,6,8,10,11,13,14,15,17
18999:3,4,6,8,10,11,13,14,15,17
19001:11813,7491,10020,12118,16217,7031,8115,15861,9337,9531
19006:3,4,6,8,10,11,13,14,15,17
19010:654,967,616,1102,354,3326,650,654,726,10610
19019:4900,12625,10707,16288,23867,8056,5542,5605,5420,10786
19022:16680,14809,14700,3,4,6,8,10,11,13
19025:3,4,6,8,10,11,13,14,15,17
19030:3,4,6,8,10,11,13,14,15,17
19032:3915,3864,11535,13522,17429,25635,2484,2734,2583,7843
19043:3,4,6,8,10,11,13,14,15,17
19046:3,4,6,8,10,11,13,14,15,17
19048:3,4,6,8,10,11,13,14,15,17
19049:3207,3506,3506,8058,4487,2816,5337,8901,6450,10914
19050:3,4,6,8,10,11,13,14,15,17
19051:654,409,616,1102,354,650,3234,4904,4018,6477
19062:3,4,6,8,10,11,13,14,15,17
19065:10369,20288,8056,12202,13704,18447,29900,5849,6675,9452
19069:3,4,6,8,10,11,13,14,15,17
19070:3,4,6,8,10,11,13,14,15,17
19094:21380,9874,8009,11861,12218,3,4,6,8,10
19095:4563,5119,8115,9080,7800,11044,3103,5495,3014,7685
19096:1039,1387,2980,3162,4005,14147,17015,5699,15337,20195
19097:3,4,6,8,10,11,13,14,15,17
19102:654,302,16675,654,12784,14998,23867,21735,616,58
19129:3,4,6,8,10,11,13,14,15,17
19130:392,10181,784,3233,5753,3313,7010,245,402,902
19144:5119,14554,5925,7132,7409,3162,7491,8056,18030,3646
19148:3,4,6,8,10,11,13,14,15,17
19156:3,4,6,8,10,11,13,14,15,17
19163:10041,4755,1712,4825,4825,10041,3107,2880,4568,5624
19165:3,4,6,8,10,11,13,14,15,17
19174:3,4,6,8,10,11,13,14,15,17
19176:3,4,6,8,10,11,13,14,15,17
19178:6906,670,6901,2480,4740,2275,5550,890,10163,12023
19184:3,4,6,8,10,11,13,14,15,17
19185:3,4,6,8,10,11,13,14,15,17
19198:5480,2685,14593,1867,4877,4792,2642,9531,9783,10267
19199:4755,3172,6434,10041,10308,1039,342,3107,4825,5320
19240:3,4,6,8,10,11,13,14,15,17
19241:22980,16286,16217,30286,16676,20997,21735,16680,18291,20195
19243:3,4,6,8,10,11,13,14,15,17
19244:3,4,6,8,10,11,13,14,15,17
19246:302,654,58,84,616,29,354,1102,138,301
19259:3,4,6,8,10,11,13,14,15,17
19262:3,4,6,8,10,11,13,14,15,17
19265:3,4,6,8,10,11,13,14,15,17
19276:596,616,510,654,302,542,2030,650,2369,394
19277:14793,13049,7160,14793,10541,10834,10541,10541,8881,8069
19304:3,4,6,8,10,11,13,14,15,17
19307:3568,10039,10039,3568,5097,5097,1730,13620,698,5542
19308:616,1762,564,736,302,861,650,787,654,1102
19309:899,1187,2162,875,1119,4299,3184,6450,131,1744
19320:1102,654,861,859,1196,1558,1403,1804,788,1535
19328:3,4,6,8,10,11,13,14,15,17
19343:3,4,6,8,10,11,13,14,15,17
19354:3,4,6,8,10,11,13,14,15,17
19355:5927,22308,16288,18593,6996,4534,5819,4005,4017,5189
19356:3,4,6,8,10,11,13,14,15,17
19357:3,4,6,8,10,11,13,14,15,17
19400:654,861,736,650,902,859,1102,1332,1196,1405
19405:3,4,6,8,10,11,13,14,15,17
19410:3,4,6,8,10,11,13,14,15,17
19422:616,564,736,302,650,654,84,542,138,518
19433:3,4,6,8,10,11,13,14,15,17
19434:14147,9800,10834,5512,8973,9722,10713,10970,7468,21735
19443:3,4,6,8,10,11,13,14,15,17
19444:22889,22093,3,4,6,8,10,11,13,14
19446:12634,18420,6230,5421,8665,12625,5929,5407,7556,5663
19447:10713,19188,22980,10310,13302,14675,15869,18447,29900,11625
19448:10692,9043,12093,15720,14237,7959,8384,3,4,6
19452:654,58,302,10146,10012,239,5575,1578,616,4834
19462:7642,5699,4993,5119,8259,5119,4422,1539,4354,5658
19463:3,4,6,8,10,11,13,14,15,17
19467:302,654,58,84,616,29,354,1102,138,301
19468:302,654,58,84,616,29,1102,654,354,861
19475:3,4,6,8,10,11,13,14,15,17
19476:3,4,6,8,10,11,13,14,15,17
19482:4834,8150,3680,9347,3563,5553,5607,4907,4068,6943
19498:3,4,6,8,10,11,13,14,15,17
19503:3,4,6,8,10,11,13,14,15,17
19517:2369,1820,542,3599,787,518,861,6824,616,483
19528:15535,16680,9790,5767,16404,6395,10040,10786,16217,3374
19541:3,4,6,8,10,11,13,14,15,17
19544:3,4,6,8,10,11,13,14,15,17
19549:19421,23867,21735,2024,22980,1510,4996,2733,2739,4414
19554:1957,518,84,1424,5413,1102,3661,3842,101,5337
19582:3,4,6,8,10,11,13,14,15,17
19583:3,4,6,8,10,11,13,14,15,17
19626:654,1102,361,262,866,780,616,3423,542,731
19646:3,4,6,8,10,11,13,14,15,17
19680:3,4,6,8,10,11,13,14,15,17
19682:4568,1923,12990,4966,1332,14700,2233,7831,10041,4414
19692:131,3313,559,327,563,1382,1987,656,755,4697
19705:3,4,6,8,10,11,13,14,15,17
19707:6108,7211,13544,8283,3137,16217,5767,11718,550,3939
19757:698,6451,18030,22889,8860,19616,564,2980,5407,2139
19759:14593,7711,16956,2642,1081,984,2370,3211,5405,6678
19763:3,4,6,8,10,11,13,14,15,17
19764:3,4,6,8,10,11,13,14,15,17
19768:3,4,6,8,10,11,13,14,15,17
19774:1820,3599,6824,10474,5857,12133,11861,10859,12471,1951
19781:654,1102,361,866,616,542,364,402,1023,736
19788:8150,1983,2901,5610,9853,1772,5514,3527,4181,24568
19814:3,4,6,8,10,11,13,14,15,17
19832:3,4,6,8,10,11,13,14,15,17
19847:2514,5702,10454,1405,4018,3039,1023,508,5998,354
19852:3,4,6,8,10,11,13,14,15,17
19881:3,4,6,8,10,11,13,14,15,17
19882:18239,7257,7194,14998,16956,13347,11671,18756,7672,8660
19887:3,4,6,8,10,11,13,14,15,17
19893:2076,4563,7019,4288,8870,496,645,1299,2085,2450
19950:3,4,6,8,10,11,13,14,15,17
19965:3,4,6,8,10,11,13,14,15,17
19983:3,4,6,8,10,11,13,14,15,17
19985:3088,501,6765,2655,4497,1102,654,8447,8150,16676
19996:3,4,6,8,10,11,13,14,15,17
20059:9080,4005,10247,15507,23867,24568,7471,9850,11720,5157
20067:3,4,6,8,10,11,13,14,15,17
20073:5655,4880,9594,12861,4068,2115,624,8772,1086,15337
20074:3,4,6,8,10,11,13,14,15,17
20075:3,4,6,8,10,11,13,14,15,17
20094:3,4,6,8,10,11,13,14,15,17
20095:15507,16676,20997,23581,10682,13660,3,4,6,8
20115:3,4,6,8,10,11,13,14,15,17
20116:3,4,6,8,10,11,13,14,15,17
20120:3,4,6,8,10,11,13,14,15,17
20125:3,4,6,8,10,11,13,14,15,17
20160:11467,9531,12990,4478,14147,7711,6097,12023,20330,7838
20161:4483,13948,6009,3354,2064,4502,3618,5753,3680,2163
20166:3065,2172,1614,2770,13673,10028,518,10859,8665,18593
20183:3,4,6,8,10,11,13,14,15,17
20206:16217,17071,16188,3,4,6,8,10,11,13
20208:3,4,6,8,10,11,13,14,15,17
20220:654,8016,944,616,3101,1102,1471,3313,354,5607
20233:3,4,6,8,10,11,13,14,15,17
20234:1102,518,654,302,1102,10511,736,861,301,354
20257:3,4,6,8,10,11,13,14,15,17
20268:3,4,6,8,10,11,13,14,15,17
20294:3,4,6,8,10,11,13,14,15,17
20299:3,4,6,8,10,11,13,14,15,17
20304:3,4,6,8,10,11,13,14,15,17
20305:17567,9531,12254,10492,10020,10713,15507,13194,14085,15914
20316:9538,302,1866,654,13975,654,5182,10040,861,58
20319:3,4,6,8,10,11,13,14,15,17
20322:3,4,6,8,10,11,13,14,15,17
20327:3,4,6,8,10,11,13,14,15,17
20333:3,4,6,8,10,11,13,14,15,17
20334:7166,616,6009,6340,564,736,302,650,654,84
20360:654,616,1102,354,650,542,861,518,564,2618
20378:23503,7194,2597,4068,13522,3704,1825,2302,2583,6249
20379:14237,3,4,6,8,10,11,13,14,15
20380:1102,899,1187,518,4268,2162,1187,654,302,875
20381:3,4,6,8,10,11,13,14,15,17
20394:3,4,6,8,10,11,13,14,15,17
20395:3,4,6,8,10,11,13,14,15,17
20409:3,4,6,8,10,11,13,14,15,17
20420:3,4,6,8,10,11,13,14,15,17
20438:3,4,6,8,10,11,13,14,15,17
20439:3,4,6,8,10,11,13,14,15,17
20440:3,4,6,8,10,11,13,14,15,17
20441:1187,2162,224,1119,3223,1804,554,1511,5604,1772
20443:7909,7132,8130,20195,3162,9598,9347,18124,1125,1023
20456:15720,3539,7874,3313,4205,7019,3001,7956,6598,10713
20463:3,4,6,8,10,11,13,14,15,17
20465:616,654,633,546,787,564,861,2030,554,1140
20466:9594,8867,14259,19152,9435,12861,14174,15535,7468,9902
20473:13341,9054,11488,13341,8111,11488,13660,12872,17015,8772
20497:3,4,6,8,10,11,13,14,15,17
20498:1044,7624,1957,392,86,1131,370,10020,3661,4481
20507:4889,1397,2543,9054,7926,8867,9127,19152,6311,1131
20512:5145,3977,9435,25635,5624,7831,9057,3915,13016,7959
20520:3,4,6,8,10,11,13,14,15,17
20544:3,4,6,8,10,11,13,14,15,17
20545:6315,4547,4513,1205,9567,1340,2028,3618,2359,1696
20546:10466,654,616,8056,302,654,861,9045,84,3231
20547:3,4,6,8,10,11,13,14,15,17
20549:3,4,6,8,10,11,13,14,15,17
20550:3,4,6,8,10,11,13,14,15,17
20553:1476,3158,1362,2687,6598,4578,10707,3323,18593,2014
20555:3,4,6,8,10,11,13,14,15,17
20556:3,4,6,8,10,11,13,14,15,17
20572:546,1462,2163,7585,1762,1759,380,3756,7006,1535
20582:14755,9518,24568,3531,5711,10491,8095,10310,13975,4333
20607:518,84,743,1102,101,268,596,401,859,616
20624:3,4,6,8,10,11,13,14,15,17
20628:1102,518,654,302,542,554,902,654,736,364
20655:3736,7869,4181,5582,10686,4204,3313,3101,8511,3632
